"id_fatura","id_processamento","id_cliente","fl_ativa","dt_vencimento","vl_minimo_pagamento","vl_fatura"
1606527,2372,15004,N,2022-11-10,0.00,0.00
1444259,2336,15004,N,2022-05-10,1.26,1.77
1392070,2324,15004,N,2022-03-10,0.00,0.00
1417989,2330,15004,N,2022-04-10,16.05,56.27
1340926,2312,15004,N,2022-01-10,65.99,305.99
1315653,2306,15004,N,2021-12-10,0.00,0.00
1303067,2300,15004,N,2021-11-10,0.00,0.00
1885569,2430,15009,S,2023-09-01,0.00,0.00
1768679,2406,15009,N,2023-05-01,0.00,0.00
1797687,2412,15009,N,2023-06-01,0.00,0.00
1711377,2394,15009,N,2023-03-01,0.00,0.00
1739864,2400,15009,N,2023-04-01,0.00,0.00
1654820,2382,15009,N,2023-01-01,0.00,0.00
1626852,2376,15009,N,2022-12-01,0.00,0.00
1571425,2364,15009,N,2022-10-01,0.00,0.00
1543980,2358,15009,N,2022-09-01,0.00,0.00
1516857,2352,15009,N,2022-08-01,0.00,0.00
1598984,2370,15009,N,2022-11-01,0.00,0.00
1384787,2322,15009,N,2022-03-01,0.00,0.00
1436899,2334,15009,N,2022-05-01,0.00,0.00
1463254,2340,15009,N,2022-06-01,0.00,0.00
1489742,2346,15009,N,2022-07-01,0.00,0.00
1359062,2316,15009,N,2022-02-01,0.00,0.00
1410666,2328,15009,N,2022-04-01,0.00,0.00
1333666,2310,15009,N,2022-01-01,0.00,0.00
1283339,2298,15009,N,2021-11-01,0.00,0.00
1142706,2262,15009,N,2021-05-01,415.77,579.67
1165066,2268,15009,N,2021-06-01,140.24,431.38
1258919,2292,15009,N,2021-10-01,0.00,0.00
1234750,2286,15009,N,2021-09-01,0.00,0.00
1187643,2274,15009,N,2021-07-01,318.07,515.37
1210888,2280,15009,N,2021-08-01,448.24,610.75
1086157,2242,15009,N,2021-01-20,0.00,0.00
1098422,2250,15009,N,2021-03-01,85.93,405.68
1120440,2256,15009,N,2021-04-01,280.47,490.61
1086173,2244,15009,N,2021-02-01,0.00,0.00
1591669,2368,15044,N,2022-10-20,0.00,0.00
1509721,2350,15044,N,2022-07-20,0.00,0.00
1564141,2362,15044,N,2022-09-20,0.00,0.00
1352477,2314,15044,N,2022-01-20,342.57,472.48
1277041,2296,15044,N,2021-10-20,73.05,317.75
1252777,2290,15044,N,2021-09-20,67.63,294.22
1236126,2284,15044,N,2021-08-20,0.00,0.00
1843551,2421,15154,N,2023-07-15,0.00,0.00
1872943,2427,15154,S,2023-08-15,0.00,0.00
1785276,2409,15154,N,2023-05-15,331.34,462.74
1814407,2415,15154,N,2023-06-15,0.00,0.00
1756454,2403,15154,N,2023-04-15,220.28,379.84
1727804,2397,15154,N,2023-03-15,70.84,304.45
1643074,2379,15154,N,2022-12-15,238.59,412.32
1671122,2385,15154,N,2023-01-15,104.58,324.66
1699377,2391,15154,N,2023-02-15,73.52,326.76
1615180,2373,15154,N,2022-11-15,76.30,333.19
1545566,2355,15154,N,2022-08-15,0.00,0.00
1587449,2367,15154,N,2022-10-15,71.72,310.63
1559953,2361,15154,N,2022-09-15,68.76,299.86
1834479,2420,15170,N,2023-07-10,126.99,606.99
1863787,2426,15170,S,2023-08-10,120.00,572.02
1776331,2408,15170,N,2023-05-10,137.16,617.90
1805370,2414,15170,N,2023-06-10,121.05,577.31
1747559,2402,15170,N,2023-04-10,145.60,554.05
1662431,2384,15170,N,2023-01-10,122.68,589.45
1690626,2390,15170,N,2023-02-10,124.56,464.63
1718991,2396,15170,N,2023-03-10,122.37,587.87
1634446,2378,15170,N,2022-12-10,85.93,405.67
1606578,2372,15170,N,2022-11-10,79.04,371.23
1578958,2366,15170,N,2022-10-10,84.30,397.55
1551554,2360,15170,N,2022-09-10,85.99,405.99
1524323,2354,15170,N,2022-08-10,72.49,338.48
1497209,2348,15170,N,2022-07-10,67.90,315.53
1470641,2342,15170,N,2022-06-10,97.59,424.03
1882143,2429,15207,S,2023-08-25,0.00,0.00
1823469,2417,15207,N,2023-06-25,0.00,0.00
1765433,2405,15207,N,2023-04-25,0.00,0.00
1708201,2393,15207,N,2023-02-25,0.00,0.00
1794382,2411,15207,N,2023-05-25,0.00,0.00
1460581,2339,15207,N,2022-05-25,0.00,0.00
1331235,2309,15207,N,2021-12-25,205.70,205.70
1366350,2318,15170,N,2022-02-10,85.99,405.99
1392121,2324,15170,N,2022-03-10,31.09,131.48
1418040,2330,15170,N,2022-04-10,0.00,0.00
1266223,2294,15170,N,2021-10-10,99.38,440.98
1340977,2312,15170,N,2022-01-10,79.51,373.59
1315704,2306,15170,N,2021-12-10,37.85,165.29
1290698,2300,15170,N,2021-11-10,42.17,158.49
1172141,2270,15170,N,2021-06-10,45.57,203.90
1242108,2288,15170,N,2021-09-10,84.02,396.14
1194805,2276,15170,N,2021-07-10,65.99,305.99
1218165,2282,15170,N,2021-08-10,0.00,0.00
1098554,2246,15170,N,2021-02-10,0.00,0.00
1127552,2258,15170,N,2021-04-10,75.81,335.15
1149771,2264,15170,N,2021-05-10,56.01,256.08
1105480,2252,15170,N,2021-03-10,4.99,4.99
1852722,2423,15207,N,2023-07-25,0.00,0.00
1736683,2399,15207,N,2023-03-25,0.00,0.00
1679884,2387,15207,N,2023-01-25,0.00,0.00
1679911,2387,15455,N,2023-01-25,0.00,0.00
1623835,2375,15207,N,2022-11-25,0.00,0.00
1568510,2363,15207,N,2022-09-25,0.00,0.00
1651779,2381,15207,N,2022-12-25,0.00,0.00
1651806,2381,15455,N,2022-12-25,0.00,0.00
1596034,2369,15207,N,2022-10-25,0.00,0.00
1434245,2333,15207,N,2022-04-25,0.00,0.00
1434272,2333,15455,N,2022-04-25,1029.86,1462.61
1514044,2351,15207,N,2022-07-25,0.00,0.00
1514071,2351,15455,N,2022-07-25,0.00,0.00
1541132,2357,15207,N,2022-08-25,0.00,0.00
1487027,2345,15207,N,2022-06-25,0.00,0.00
1487054,2345,15455,N,2022-06-25,0.00,0.00
1382293,2321,15207,N,2022-02-25,675.33,744.49
1356632,2315,15207,N,2022-01-25,429.87,455.36
1408104,2327,15207,N,2022-03-25,0.00,0.00
1281119,2297,15207,N,2021-10-25,408.28,719.36
1305973,2303,15207,N,2021-11-25,602.18,846.86
1256797,2291,15207,N,2021-09-25,125.38,602.94
1221401,2279,15207,N,2021-07-25,0.00,0.00
1232692,2285,15207,N,2021-08-25,26.63,109.21
1852749,2423,15455,N,2023-07-25,0.00,0.00
1882170,2429,15455,S,2023-08-25,0.00,0.00
1823496,2417,15455,N,2023-06-25,0.00,0.00
1765460,2405,15455,N,2023-04-25,0.00,0.00
1708228,2393,15455,N,2023-02-25,0.00,0.00
1736710,2399,15455,N,2023-03-25,0.00,0.00
1794409,2411,15455,N,2023-05-25,0.00,0.00
1623862,2375,15455,N,2022-11-25,0.00,0.00
1568537,2363,15455,N,2022-09-25,0.00,0.00
1596061,2369,15455,N,2022-10-25,0.00,0.00
1541159,2357,15455,N,2022-08-25,0.00,0.00
1460608,2339,15455,N,2022-05-25,0.00,0.00
1356658,2315,15455,N,2022-01-25,205.29,1002.48
1382319,2321,15455,N,2022-02-25,229.04,1041.02
1408131,2327,15455,N,2022-03-25,698.56,1221.07
1333439,2309,15455,N,2021-12-25,0.00,0.00
1498076,2348,19105,N,2022-07-10,0.00,0.00
1852735,2423,15334,N,2023-07-25,292.12,1331.09
1708214,2393,15334,N,2023-02-25,68.40,318.05
1736696,2399,15334,N,2023-03-25,48.07,216.40
1679897,2387,15334,N,2023-01-25,90.41,428.11
1623848,2375,15334,N,2022-11-25,205.99,1005.99
1568523,2363,15334,N,2022-09-25,179.54,873.76
1651792,2381,15334,N,2022-12-25,199.26,972.33
1514057,2351,15334,N,2022-07-25,205.99,1005.99
1541145,2357,15334,N,2022-08-25,194.42,948.12
1487040,2345,15334,N,2022-06-25,205.99,1005.99
1408117,2327,15334,N,2022-03-25,4.99,4.99
1647384,2380,15418,N,2022-12-20,0.00,0.00
1403877,2326,15418,N,2022-03-20,126.20,607.03
1429938,2332,15418,N,2022-04-20,88.79,419.97
1228735,2284,15418,N,2021-08-20,21.64,84.24
1591728,2368,15676,N,2022-10-20,0.00,0.00
1205931,2276,15694,N,2021-07-10,0.00,0.00
1805577,2414,15963,N,2023-06-10,0.00,0.00
1835358,2420,19105,N,2023-07-10,0.00,0.00
1864667,2426,19105,S,2023-08-10,0.00,0.00
1834613,2420,15694,N,2023-07-10,0.00,0.00
1863921,2426,15694,S,2023-08-10,0.00,0.00
1777209,2408,19105,N,2023-05-10,0.00,0.00
1806249,2414,19105,N,2023-06-10,0.00,0.00
1748436,2402,19105,N,2023-04-10,0.00,0.00
1663302,2384,19105,N,2023-01-10,0.00,0.00
1691498,2390,19105,N,2023-02-10,0.00,0.00
1719866,2396,19105,N,2023-03-10,0.00,0.00
1635318,2378,19105,N,2022-12-10,0.00,0.00
1607450,2372,19105,N,2022-11-10,0.00,0.00
1579830,2366,19105,N,2022-10-10,0.00,0.00
1552423,2360,19105,N,2022-09-10,0.00,0.00
1525190,2354,19105,N,2022-08-10,0.00,0.00
1471504,2342,19105,N,2022-06-10,0.00,0.00
1445172,2336,19105,N,2022-05-10,1007.82,1327.79
1392985,2324,19105,N,2022-03-10,528.69,937.34
1367212,2318,19105,N,2022-02-10,165.38,802.95
1418903,2330,19105,N,2022-04-10,782.28,1118.25
1341837,2312,19105,N,2022-01-10,165.88,805.42
1291552,2300,19105,N,2021-11-10,128.73,619.70
1316561,2306,19105,N,2021-12-10,24.65,99.29
1283108,2294,19105,N,2021-10-10,0.00,0.00
1823482,2417,15334,N,2023-06-25,259.50,1269.52
1882156,2429,15334,S,2023-08-25,293.54,1335.31
1765446,2405,15334,N,2023-04-25,194.38,947.92
1794395,2411,15334,N,2023-05-25,266.99,1306.99
1596047,2369,15334,N,2022-10-25,196.77,959.87
1434258,2333,15334,N,2022-04-25,181.11,861.63
1396230,2321,15334,N,2022-02-25,0.00,0.00
1460594,2339,15334,N,2022-05-25,176.46,858.33
1877545,2428,15418,S,2023-08-20,0.00,0.00
1848108,2422,15418,N,2023-07-20,0.00,0.00
1848137,2422,15676,N,2023-07-20,0.00,0.00
1789768,2410,15418,N,2023-05-20,120.37,195.29
1818939,2416,15418,N,2023-06-20,80.10,372.53
1760915,2404,15418,N,2023-04-20,40.90,149.98
1675479,2386,15418,N,2023-01-20,38.10,166.54
1703774,2392,15418,N,2023-02-20,20.96,80.82
1732226,2398,15418,N,2023-03-20,81.17,381.87
1591699,2368,15418,N,2022-10-20,0.00,0.00
1509751,2350,15418,N,2022-07-20,0.00,0.00
1619468,2374,15418,N,2022-11-20,0.00,0.00
1564171,2362,15418,N,2022-09-20,0.00,0.00
1536830,2356,15418,N,2022-08-20,0.00,0.00
1536858,2356,15676,N,2022-08-20,0.00,0.00
1456361,2338,15418,N,2022-05-20,293.03,515.70
1456389,2338,15676,N,2022-05-20,227.38,379.35
1482753,2344,15418,N,2022-06-20,33.85,145.30
1482781,2344,15676,N,2022-06-20,334.03,463.29
1352508,2314,15418,N,2022-01-20,0.00,0.00
1378023,2320,15418,N,2022-02-20,18.20,67.03
1301797,2302,15418,N,2021-11-20,0.00,0.00
1327070,2308,15418,N,2021-12-20,0.00,0.00
1277071,2296,15418,N,2021-10-20,0.00,0.00
1180483,2266,15418,N,2021-05-20,0.00,0.00
1252807,2290,15418,N,2021-09-20,9.57,23.88
1204910,2278,15418,N,2021-07-20,48.50,218.53
1181981,2272,15418,N,2021-06-20,33.22,142.15
1834587,2420,15603,N,2023-07-10,0.00,0.00
1834595,2420,15632,N,2023-07-10,0.00,0.00
1863895,2426,15603,S,2023-08-10,0.00,0.00
1863903,2426,15632,S,2023-08-10,0.00,0.00
1776439,2408,15603,N,2023-05-10,0.00,0.00
1805478,2414,15603,N,2023-06-10,0.00,0.00
1805486,2414,15632,N,2023-06-10,198.06,296.11
1719099,2396,15603,N,2023-03-10,236.91,512.26
1719107,2396,15632,N,2023-03-10,0.00,0.00
1719125,2396,15694,N,2023-03-10,0.00,0.00
1747667,2402,15603,N,2023-04-10,413.10,622.71
1662539,2384,15603,N,2023-01-10,307.25,720.04
1662547,2384,15632,N,2023-01-10,17.25,62.31
1690734,2390,15603,N,2023-02-10,66.69,279.91
1690742,2390,15632,N,2023-02-10,31.18,131.96
1690760,2390,15694,N,2023-02-10,0.00,0.00
1634554,2378,15603,N,2022-12-10,84.08,343.75
1634562,2378,15632,N,2022-12-10,0.00,0.00
1606686,2372,15603,N,2022-11-10,136.50,658.55
1606694,2372,15632,N,2022-11-10,0.00,0.00
1579066,2366,15603,N,2022-10-10,145.67,704.37
1551662,2360,15603,N,2022-09-10,4.99,4.99
1551670,2360,15632,N,2022-09-10,0.00,0.00
1551688,2360,15694,N,2022-09-10,159.05,173.04
1528909,2354,15603,N,2022-08-10,0.00,0.00
1747675,2402,15632,N,2023-04-10,30.35,127.81
1776447,2408,15632,N,2023-05-10,81.97,86.03
1579074,2366,15632,N,2022-10-10,42.60,189.03
1524438,2354,15632,N,2022-08-10,0.00,0.00
1497341,2348,15694,N,2022-07-10,151.78,151.78
1524456,2354,15694,N,2022-08-10,321.92,343.24
1497323,2348,15632,N,2022-07-10,0.00,0.00
1489546,2342,15632,N,2022-06-10,0.00,0.00
1877574,2428,15676,S,2023-08-20,0.00,0.00
1789797,2410,15676,N,2023-05-20,0.00,0.00
1789813,2410,15908,N,2023-05-20,0.00,0.00
1818968,2416,15676,N,2023-06-20,0.00,0.00
1732255,2398,15676,N,2023-03-20,0.00,0.00
1732272,2398,15908,N,2023-03-20,44.35,197.80
1760944,2404,15676,N,2023-04-20,0.00,0.00
1675508,2386,15676,N,2023-01-20,0.00,0.00
1675525,2386,15908,N,2023-01-20,76.83,320.24
1647413,2380,15676,N,2022-12-20,0.00,0.00
1619514,2374,15908,N,2022-11-20,29.84,113.42
1647430,2380,15908,N,2022-12-20,37.58,163.95
1703803,2392,15676,N,2023-02-20,0.00,0.00
1509779,2350,15676,N,2022-07-20,0.00,0.00
1509796,2350,15908,N,2022-07-20,0.00,0.00
1619497,2374,15676,N,2022-11-20,0.00,0.00
1564200,2362,15676,N,2022-09-20,0.00,0.00
1403905,2326,15676,N,2022-03-20,57.97,265.90
1429966,2332,15676,N,2022-04-20,85.86,306.49
1379301,2320,15676,N,2022-02-20,0.00,0.00
1776465,2408,15694,N,2023-05-10,0.00,0.00
1805504,2414,15694,N,2023-06-10,0.00,0.00
1747693,2402,15694,N,2023-04-10,0.00,0.00
1747719,2402,15775,N,2023-04-10,180.99,180.99
1662565,2384,15694,N,2023-01-10,0.00,0.00
1606712,2372,15694,N,2022-11-10,530.85,597.73
1634580,2378,15694,N,2022-12-10,0.00,0.00
1579092,2366,15694,N,2022-10-10,337.09,367.60
1444440,2336,15694,N,2022-05-10,138.44,583.18
1470771,2342,15694,N,2022-06-10,408.71,712.99
1418170,2330,15694,N,2022-04-10,123.98,563.98
1392251,2324,15694,N,2022-03-10,116.83,528.24
1366480,2318,15694,N,2022-02-10,117.75,532.84
1341107,2312,15694,N,2022-01-10,87.85,415.30
1315834,2306,15694,N,2021-12-10,94.82,450.13
1242239,2288,15694,N,2021-09-10,0.00,0.00
1290829,2300,15694,N,2021-11-10,93.48,443.44
1266354,2294,15694,N,2021-10-10,0.00,0.00
1218296,2282,15694,N,2021-08-10,0.00,0.00
1863947,2426,15775,S,2023-08-10,237.46,244.88
1834639,2420,15775,N,2023-07-10,418.31,488.13
1776491,2408,15775,N,2023-05-10,185.82,186.64
1805530,2414,15775,N,2023-06-10,276.26,598.75
1740155,2396,15775,N,2023-03-10,0.00,0.00
1852801,2423,15886,N,2023-07-25,219.15,643.53
1882221,2429,15886,S,2023-08-25,238.24,647.93
1794460,2411,15886,N,2023-05-25,492.38,790.37
1823548,2417,15886,N,2023-06-25,219.27,632.83
1877590,2428,15908,S,2023-08-20,31.94,131.72
1848153,2422,15908,N,2023-07-20,24.59,94.99
1818984,2416,15908,N,2023-06-20,64.38,293.95
1760961,2404,15908,N,2023-04-20,44.86,200.33
1703820,2392,15908,N,2023-02-20,54.44,248.22
1591745,2368,15908,N,2022-10-20,34.33,147.70
1501763,2344,15908,N,2022-06-20,0.00,0.00
1564217,2362,15908,N,2022-09-20,53.09,241.50
1536875,2356,15908,N,2022-08-20,54.85,250.30
1834686,2420,15963,N,2023-07-10,0.00,0.00
1863994,2426,15963,S,2023-08-10,0.00,0.00
1776538,2408,15963,N,2023-05-10,0.00,0.00
1266425,2294,15963,N,2021-10-10,0.00,0.00
1834701,2420,15996,N,2023-07-10,0.00,0.00
1864009,2426,15996,S,2023-08-10,0.00,0.00
1805592,2414,15996,N,2023-06-10,0.00,0.00
1740857,2401,15997,N,2023-04-05,124.43,598.20
1712317,2395,15997,N,2023-03-05,124.55,598.78
1411551,2329,15997,N,2022-04-05,93.99,445.99
1309253,2305,15997,N,2021-12-05,103.98,463.98
1834709,2420,16029,N,2023-07-10,0.00,0.00
1864017,2426,16029,S,2023-08-10,0.00,0.00
1864035,2426,16084,S,2023-08-10,236.12,1112.69
1444552,2336,16084,N,2022-05-10,78.03,326.21
1864038,2426,16109,S,2023-08-10,0.00,0.00
1794499,2411,16226,N,2023-05-25,0.00,0.00
1864074,2426,16241,S,2023-08-10,230.93,688.04
1719196,2396,15963,N,2023-03-10,0.00,0.00
1747765,2402,15963,N,2023-04-10,0.00,0.00
1634651,2378,15963,N,2022-12-10,0.00,0.00
1662636,2384,15963,N,2023-01-10,0.00,0.00
1690831,2390,15963,N,2023-02-10,0.00,0.00
1690846,2390,15996,N,2023-02-10,0.00,0.00
1579163,2366,15963,N,2022-10-10,0.00,0.00
1551759,2360,15963,N,2022-09-10,0.00,0.00
1551774,2360,15996,N,2022-09-10,0.00,0.00
1524571,2354,16109,N,2022-08-10,0.00,0.00
1524527,2354,15963,N,2022-08-10,0.00,0.00
1497413,2348,15963,N,2022-07-10,0.00,0.00
1497428,2348,15996,N,2022-07-10,0.00,0.00
1497436,2348,16029,N,2022-07-10,421.45,749.37
1606783,2372,15963,N,2022-11-10,0.00,0.00
1634666,2378,15996,N,2022-12-10,0.00,0.00
1634674,2378,16029,N,2022-12-10,142.59,664.74
1444511,2336,15963,N,2022-05-10,0.00,0.00
1444526,2336,15996,N,2022-05-10,0.00,0.00
1444534,2336,16029,N,2022-05-10,600.29,894.88
1470842,2342,15963,N,2022-06-10,0.00,0.00
1470857,2342,15996,N,2022-06-10,0.00,0.00
1392322,2324,15963,N,2022-03-10,0.00,0.00
1392337,2324,15996,N,2022-03-10,282.20,388.37
1392345,2324,16029,N,2022-03-10,105.77,444.06
1418241,2330,15963,N,2022-04-10,0.00,0.00
1341178,2312,15963,N,2022-01-10,0.00,0.00
1341193,2312,15996,N,2022-01-10,63.53,273.73
1341201,2312,16029,N,2022-01-10,68.64,311.37
1315905,2306,15963,N,2021-12-10,0.00,0.00
1315927,2306,16029,N,2021-12-10,381.92,671.92
1366551,2318,15963,N,2022-02-10,0.00,0.00
1366566,2318,15996,N,2022-02-10,188.57,327.59
1242310,2288,15963,N,2021-09-10,0.00,0.00
1242332,2288,16029,N,2021-09-10,0.00,0.00
1290900,2300,15963,N,2021-11-10,0.00,0.00
1290922,2300,16029,N,2021-11-10,117.27,562.39
1203393,2276,15963,N,2021-07-10,0.00,0.00
1218367,2282,15963,N,2021-08-10,0.00,0.00
1765511,2405,15886,N,2023-04-25,237.93,655.68
1708279,2393,15886,N,2023-02-25,132.25,607.16
1736761,2399,15886,N,2023-03-25,217.33,643.98
1736800,2399,16226,N,2023-03-25,0.00,0.00
1679962,2387,15886,N,2023-01-25,80.12,376.65
1623913,2375,15886,N,2022-11-25,65.99,305.99
1568588,2363,15886,N,2022-09-25,73.12,318.45
1651857,2381,15886,N,2022-12-25,61.97,285.89
1596112,2369,15886,N,2022-10-25,64.23,297.17
1434326,2333,15886,N,2022-04-25,65.99,305.99
1514123,2351,15886,N,2022-07-25,44.18,196.93
1541211,2357,15886,N,2022-08-25,66.72,293.89
1460661,2339,15886,N,2022-05-25,218.49,380.08
1487107,2345,15886,N,2022-06-25,44.79,199.97
1487144,2345,16226,N,2022-06-25,0.00,0.00
1382373,2321,15886,N,2022-02-25,78.16,319.99
1356712,2315,15886,N,2022-01-25,43.68,187.71
1356749,2315,16226,N,2022-01-25,66.97,290.93
1408185,2327,15886,N,2022-03-25,228.34,385.07
1408222,2327,16226,N,2022-03-25,226.21,383.88
1256876,2291,15886,N,2021-09-25,67.72,294.66
1281198,2297,15886,N,2021-10-25,36.74,136.19
1331314,2309,15886,N,2021-12-25,27.78,90.09
1306052,2303,15886,N,2021-11-25,69.54,313.30
1236134,2285,15886,N,2021-08-25,0.00,0.00
1776553,2408,15996,N,2023-05-10,0.00,0.00
1776561,2408,16029,N,2023-05-10,784.67,1083.33
1776579,2408,16084,N,2023-05-10,214.99,1046.99
1776582,2408,16109,N,2023-05-10,0.00,0.00
1719211,2396,15996,N,2023-03-10,0.00,0.00
1747780,2402,15996,N,2023-04-10,0.00,0.00
1662651,2384,15996,N,2023-01-10,0.00,0.00
1662659,2384,16029,N,2023-01-10,456.16,810.59
1662677,2384,16084,N,2023-01-10,213.98,1045.96
1662680,2384,16109,N,2023-01-10,0.00,0.00
1606798,2372,15996,N,2022-11-10,0.00,0.00
1606827,2372,16109,N,2022-11-10,0.00,0.00
1579178,2366,15996,N,2022-10-10,0.00,0.00
1551782,2360,16029,N,2022-09-10,130.53,628.68
1579207,2366,16109,N,2022-10-10,0.00,0.00
1524542,2354,15996,N,2022-08-10,0.00,0.00
1418256,2330,15996,N,2022-04-10,364.11,471.73
1319509,2306,15996,N,2021-12-10,0.00,0.00
1886545,2431,15997,S,2023-09-05,279.53,477.56
1857041,2425,15997,N,2023-08-05,125.88,601.43
1827753,2419,15997,N,2023-07-05,140.38,633.98
1769641,2407,15997,N,2023-05-05,120.74,575.76
1798667,2413,15997,N,2023-06-05,115.63,550.19
1683954,2389,15997,N,2023-02-05,125.05,601.28
1599968,2371,15997,N,2022-11-05,93.66,444.35
1655775,2383,15997,N,2023-01-05,90.27,427.41
1651895,2381,16226,N,2022-12-25,0.00,0.00
1544891,2359,15997,N,2022-09-05,93.99,445.99
1517759,2353,15997,N,2022-08-05,90.93,430.67
1627776,2377,15997,N,2022-12-05,86.32,407.66
1572344,2365,15997,N,2022-10-05,91.09,431.51
1490645,2347,15997,N,2022-07-05,92.63,439.21
1464131,2341,15997,N,2022-06-05,93.99,445.99
1437778,2335,15997,N,2022-05-05,93.99,445.99
1385680,2323,15997,N,2022-03-05,93.39,442.97
1359927,2317,15997,N,2022-02-05,93.95,445.81
1284264,2299,15997,N,2021-11-05,93.85,445.27
1334560,2311,15997,N,2022-01-05,92.35,437.80
1253924,2287,15997,N,2021-09-05,0.00,0.00
1259764,2293,15997,N,2021-10-05,0.00,0.00
1805600,2414,16029,N,2023-06-10,0.00,0.00
1719219,2396,16029,N,2023-03-10,263.37,752.49
1747788,2402,16029,N,2023-04-10,558.71,908.96
1747806,2402,16084,N,2023-04-10,133.85,645.31
1747809,2402,16109,N,2023-04-10,0.00,0.00
1690854,2390,16029,N,2023-02-10,143.63,683.61
1606806,2372,16029,N,2022-11-10,263.43,699.02
1579186,2366,16029,N,2022-10-10,128.01,616.09
1579204,2366,16084,N,2022-10-10,165.99,805.99
1524550,2354,16029,N,2022-08-10,630.11,899.32
1470865,2342,16029,N,2022-06-10,128.06,616.34
1470886,2342,16109,N,2022-06-10,0.00,0.00
1418264,2330,16029,N,2022-04-10,359.92,746.24
1366574,2318,16029,N,2022-02-10,273.20,678.61
1221448,2282,16029,N,2021-08-10,0.00,0.00
1266447,2294,16029,N,2021-10-10,130.02,626.15
1266465,2294,16084,N,2021-10-10,65.99,305.99
1834727,2420,16084,N,2023-07-10,91.57,429.87
1805618,2414,16084,N,2023-06-10,211.96,1031.86
1805621,2414,16109,N,2023-06-10,0.00,0.00
1719237,2396,16084,N,2023-03-10,206.64,1009.22
1719240,2396,16109,N,2023-03-10,0.00,0.00
1690872,2390,16084,N,2023-02-10,226.18,1066.97
1690875,2390,16109,N,2023-02-10,0.00,0.00
1524568,2354,16084,N,2022-08-10,183.35,852.82
1497454,2348,16084,N,2022-07-10,65.99,305.99
1497457,2348,16109,N,2022-07-10,0.00,0.00
1606824,2372,16084,N,2022-11-10,184.74,859.80
1634692,2378,16084,N,2022-12-10,187.98,875.98
1634695,2378,16109,N,2022-12-10,0.00,0.00
1551800,2360,16084,N,2022-09-10,198.51,860.41
1470883,2342,16084,N,2022-06-10,65.99,305.99
1366592,2318,16084,N,2022-02-10,80.09,324.04
1392363,2324,16084,N,2022-03-10,82.42,330.65
1418282,2330,16084,N,2022-04-10,75.98,323.98
1315945,2306,16084,N,2021-12-10,24.08,39.98
1341219,2312,16084,N,2022-01-10,56.01,256.08
1242350,2288,16084,N,2021-09-10,0.00,0.00
1290940,2300,16084,N,2021-11-10,65.99,305.99
1236085,2282,16084,N,2021-08-10,0.00,0.00
1834730,2420,16109,N,2023-07-10,0.00,0.00
1551803,2360,16109,N,2022-09-10,0.00,0.00
1444555,2336,16109,N,2022-05-10,0.00,0.00
1422203,2330,16109,N,2022-04-10,0.00,0.00
1843691,2421,16147,N,2023-07-15,107.36,468.88
1873083,2427,16147,S,2023-08-15,332.88,587.25
1785417,2409,16147,N,2023-05-15,168.33,426.99
1814547,2415,16147,N,2023-06-15,134.07,451.90
1756595,2403,16147,N,2023-04-15,137.22,275.42
1699518,2391,16147,N,2023-02-15,107.66,107.66
1727945,2397,16147,N,2023-03-15,139.46,246.67
1683253,2385,16147,N,2023-01-15,0.00,0.00
1852840,2423,16226,N,2023-07-25,0.00,0.00
1882260,2429,16226,S,2023-08-25,0.00,0.00
1823587,2417,16226,N,2023-06-25,0.00,0.00
1765550,2405,16226,N,2023-04-25,0.00,0.00
1708318,2393,16226,N,2023-02-25,0.00,0.00
1680000,2387,16226,N,2023-01-25,0.00,0.00
1623951,2375,16226,N,2022-11-25,0.00,0.00
1568626,2363,16226,N,2022-09-25,0.00,0.00
1596150,2369,16226,N,2022-10-25,0.00,0.00
1434363,2333,16226,N,2022-04-25,343.67,476.42
1514160,2351,16226,N,2022-07-25,0.00,0.00
1541248,2357,16226,N,2022-08-25,0.00,0.00
1460698,2339,16226,N,2022-05-25,0.00,0.00
1382410,2321,16226,N,2022-02-25,74.96,318.90
1328318,2303,16226,N,2021-11-25,0.00,0.00
1331351,2309,16226,N,2021-12-25,4.99,4.99
1805657,2414,16241,N,2023-06-10,126.50,533.37
1719276,2396,16241,N,2023-03-10,213.49,846.43
1690911,2390,16241,N,2023-02-10,111.98,366.79
1579242,2366,16241,N,2022-10-10,148.31,717.61
1524606,2354,16241,N,2022-08-10,190.04,906.28
1805664,2414,16273,N,2023-06-10,0.00,0.00
1690917,2390,16273,N,2023-02-10,0.00,0.00
1524613,2354,16273,N,2022-08-10,149.97,324.09
1418326,2330,16273,N,2022-04-10,37.14,46.17
1852846,2423,16310,N,2023-07-25,80.96,376.85
1794505,2411,16310,N,2023-05-25,81.33,378.68
1823593,2417,16310,N,2023-06-25,70.65,325.29
1765556,2405,16310,N,2023-04-25,110.51,464.94
1708324,2393,16310,N,2023-02-25,80.16,356.87
1736806,2399,16310,N,2023-03-25,64.04,296.22
1606886,2372,16356,N,2022-11-10,100.56,438.88
1538280,2354,16356,N,2022-08-10,0.00,0.00
1776649,2408,16400,N,2023-05-10,350.15,385.62
1497583,2348,16667,N,2022-07-10,70.74,329.76
